Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2025-06-27,Z (Dec 2025),21.1000,21.2000,21.0100,21.1700,21.1942,0.1124,2210,0,12713
2025-06-30,Z (Dec 2025),21.1700,21.3000,21.1100,21.2700,21.2635,0.0693,2028,0,12891
2025-07-01,Z (Dec 2025),21.3100,21.3700,21.1500,21.3200,21.3281,0.0646,1272,0,12971
2025-07-02,Z (Dec 2025),21.3100,21.3500,21.1000,21.2900,21.3163,-0.0118,2056,63,13562
2025-07-03,Z (Dec 2025),21.3000,21.3100,21.1500,21.2800,21.275,-0.0413,1136,0,14041
2025-07-07,Z (Dec 2025),21.3000,21.5700,21.2000,21.4100,21.375,0.100,3216,0,14441
2025-07-08,Z (Dec 2025),21.3900,21.4000,21.0500,21.1600,21.225,-0.150,4072,0,15215
2025-07-09,Z (Dec 2025),21.2000,21.2500,20.9500,21.1200,21.0976,-0.1274,3613,0,16152
2025-07-10,Z (Dec 2025),21.1100,21.2000,21.0000,21.0200,21.05,-0.0476,2124,0,16822
2025-07-11,Z (Dec 2025),21.0300,21.2500,21.0000,21.1500,21.1509,0.1009,3128,0,17622
2025-07-14,Z (Dec 2025),21.3200,21.3500,21.2000,21.2500,21.3004,0.1495,2811,0,18486
2025-07-15,Z (Dec 2025),21.2600,21.4000,21.0600,21.4000,21.325,0.0246,3606,0,18564
2025-07-16,Z (Dec 2025),21.3900,21.9100,21.2200,21.4600,21.4992,0.1742,4448,15,19226
2025-07-17,Z (Dec 2025),21.5000,21.7000,21.3600,21.5700,21.6474,0.1482,6995,0,21869
2025-07-18,Z (Dec 2025),21.5700,21.6500,21.4500,21.5100,21.5569,-0.0905,3948,0,22663
2025-07-21,Z (Dec 2025),21.5000,21.5500,21.3100,21.5000,21.5406,-0.0163,3051,0,23224
2025-07-22,Z (Dec 2025),21.4700,21.7800,21.4300,21.5800,21.6014,0.0608,6097,0,24535
2025-07-23,Z (Dec 2025),21.5800,21.6500,21.0700,21.0900,21.15,-0.4514,4069,0,24752
2025-07-24,Z (Dec 2025),21.1000,21.1500,20.9500,21.0000,21.0448,-0.1052,4065,430,26041
2025-07-25,Z (Dec 2025),21.0200,21.1000,20.9100,20.9500,21.00,-0.0448,2572,0,26360
2025-07-28,Z (Dec 2025),20.9000,20.9200,20.6000,20.7600,20.80,-0.20,4159,0,27129
2025-07-29,Z (Dec 2025),20.7600,21.2000,20.7200,21.1700,21.1553,0.3553,5127,0,28564
2025-07-30,Z (Dec 2025),21.2000,21.3500,21.0000,21.0400,21.2281,0.0728,6602,0,29669
2025-07-31,Z (Dec 2025),21.0500,21.4000,20.9100,21.3600,21.35,0.1219,7793,0,31481
2025-08-01,Z (Dec 2025),21.3300,21.9200,21.3300,21.6000,21.7622,0.4122,10892,0,31435
2025-08-04,Z (Dec 2025),21.6500,21.7000,21.3500,21.3800,21.4324,-0.3298,5314,0,32405
2025-08-05,Z (Dec 2025),21.4500,21.7000,21.2200,21.4600,21.50,0.0676,5034,0,32643
2025-08-06,Z (Dec 2025),21.4500,21.5500,21.1500,21.2500,21.2391,-0.2609,5421,0,33785
2025-08-07,Z (Dec 2025),21.2300,21.4300,21.0200,21.2200,21.3153,0.0762,6434,0,34307
2025-08-08,Z (Dec 2025),21.2300,21.3000,21.1000,21.1200,21.2118,-0.1035,6374,0,35817
2025-08-11,Z (Dec 2025),21.1500,21.3000,21.0800,21.2600,21.2506,0.0388,4583,0,36680
2025-08-12,Z (Dec 2025),21.2800,21.4000,20.9000,20.9200,20.9993,-0.2513,5411,0,37787
2025-08-13,Z (Dec 2025),20.9100,21.0700,20.8000,20.9700,21.0115,0.0122,6138,0,39669
2025-08-14,Z (Dec 2025),20.9700,21.1700,20.9000,21.0900,21.055,0.0435,6059,0,40940
2025-08-15,Z (Dec 2025),21.1000,21.2700,21.0000,21.2100,21.2289,0.1739,8039,0,41880
2025-08-18,Z (Dec 2025),21.2000,21.3700,20.9000,20.9500,20.9955,-0.2334,6287,0,43142
2025-08-19,Z (Dec 2025),20.9000,21.1500,20.8000,21.0700,21.098,0.1025,11375,140,43117
2025-08-20,Z (Dec 2025),21.0500,21.3500,20.8000,21.0700,21.125,0.027,7422,0,42856
2025-08-21,Z (Dec 2025),21.0500,21.4000,21.0500,21.2500,21.2194,0.0944,4972,0,43574
2025-08-22,Z (Dec 2025),21.2000,21.2500,20.2000,20.2500,20.25,-0.9694,8122,0,43758
2025-08-25,Z (Dec 2025),20.2500,20.4500,20.1500,20.3800,20.4086,0.1586,5531,0,44745
2025-08-26,Z (Dec 2025),20.4000,20.6500,20.3500,20.3700,20.3513,-0.0573,6167,0,44970
2025-08-27,Z (Dec 2025),20.3700,20.5600,20.3200,20.4600,20.475,0.1237,5779,0,45137
2025-08-28,Z (Dec 2025),20.5000,20.5500,20.2500,20.3800,20.3437,-0.1313,7247,540,44884
2025-08-29,Z (Dec 2025),20.3500,20.5700,20.2200,20.5200,20.5023,0.1586,7610,0,44930
2025-09-02,Z (Dec 2025),20.5000,21.1400,20.4000,20.7400,20.8488,0.3465,12432,136,45193
2025-09-03,Z (Dec 2025),20.7500,20.8300,20.5500,20.6300,20.675,-0.1738,7108,0,44960
2025-09-04,Z (Dec 2025),20.6200,20.6700,20.2500,20.2500,20.2998,-0.3752,10163,460,46552
2025-09-05,Z (Dec 2025),20.2300,20.6100,19.9000,20.3900,20.3452,0.0454,10409,0,47112
2025-09-08,Z (Dec 2025),20.3500,20.3700,20.0500,20.0800,20.0956,-0.2496,6642,0,48137
2025-09-09,Z (Dec 2025),20.0900,20.3200,20.0000,20.0300,20.0471,-0.0485,8470,0,49274
2025-09-10,Z (Dec 2025),20.0300,20.1500,19.8800,20.0500,20.075,0.0279,7092,0,50945
2025-09-11,Z (Dec 2025),20.0000,20.0000,19.7500,19.8200,19.775,-0.300,8788,0,51062
2025-09-12,Z (Dec 2025),19.8000,19.8500,19.6700,19.8200,19.8021,0.0271,9906,0,52772
2025-09-15,Z (Dec 2025),19.8500,19.9500,19.6700,19.9100,19.8901,0.0880,11058,0,55435
2025-09-16,Z (Dec 2025),19.9200,20.2500,19.8500,20.1300,20.1956,0.3055,19318,0,57589
2025-09-17,Z (Dec 2025),20.1000,20.1700,19.6000,19.8500,19.8121,-0.3835,21130,615,61062
2025-09-18,Z (Dec 2025),19.8100,19.9300,19.6500,19.8500,19.875,0.0629,16217,0,62504
2025-09-19,Z (Dec 2025),19.8000,20.0000,19.7500,19.8800,19.8995,0.0245,9704,0,62782
2025-09-22,Z (Dec 2025),19.9100,20.1200,19.9000,20.0500,20.0659,0.1664,12858,0,61646
2025-09-23,Z (Dec 2025),20.0400,20.4000,19.9000,20.2000,20.225,0.1591,12118,225,61346
2025-09-24,Z (Dec 2025),20.2000,20.4000,19.9500,19.9500,20.0542,-0.1708,14638,0,61369
2025-09-25,Z (Dec 2025),19.9800,20.3500,19.9000,20.1700,20.197,0.1428,16223,0,60559
2025-09-26,Z (Dec 2025),20.1800,20.3000,19.6200,19.6500,19.6556,-0.5414,14250,0,60900
2025-09-29,Z (Dec 2025),19.6500,19.9000,19.5200,19.8000,19.8489,0.1933,10457,0,61678
2025-09-30,Z (Dec 2025),19.8400,20.0000,19.7000,19.9000,19.80,-0.0489,13461,0,62385
2025-10-01,Z (Dec 2025),19.8500,20.1100,19.6700,19.8500,19.7464,-0.0536,9560,0,63245
2025-10-02,Z (Dec 2025),19.8200,19.9200,19.7000,19.8600,19.8938,0.1474,9374,0,64065
2025-10-03,Z (Dec 2025),19.8800,19.9800,19.7500,19.8500,19.8409,-0.0529,12599,1200,64686
2025-10-06,Z (Dec 2025),19.8500,19.9300,19.7000,19.7300,19.7494,-0.0915,14788,0,64230
2025-10-07,Z (Dec 2025),19.7300,20.1400,19.6200,20.0100,20.0483,0.2989,17478,0,65293
2025-10-08,Z (Dec 2025),19.9900,20.0200,19.7500,19.7600,19.8988,-0.1495,14728,0,67104
2025-10-09,Z (Dec 2025),19.7500,20.1000,19.7000,19.8700,19.9001,0.0013,19224,0,65935
2025-10-10,Z (Dec 2025),19.8900,21.7900,19.8000,21.7800,21.1622,1.2621,49698,0,68260
2025-10-13,Z (Dec 2025),21.2000,21.2000,20.0900,20.2200,20.1593,-1.0029,34400,0,68079
2025-10-14,Z (Dec 2025),20.2000,21.3600,20.0000,20.7500,20.7336,0.5743,31242,0,71824
2025-10-15,Z (Dec 2025),20.7500,21.2500,20.2700,20.9100,20.8985,0.1649,29581,0,76262
2025-10-16,Z (Dec 2025),20.9000,22.1500,20.5200,22.0200,22.0072,1.1087,44768,0,80131
2025-10-17,Z (Dec 2025),21.9800,22.9700,20.7000,20.7600,20.8498,-1.1574,49892,0,80652
